acc_mean_x_right,acc_mean_y_right,acc_mean_z_right,acc_mean_xyz_right,acc_mean_xy_right,acc_mean_yz_right,acc_mean_zx_right,acc_mean_pitch_right,acc_mean_roll_right,acc_std_x_right,acc_std_y_right,acc_std_z_right,acc_std_xyz_right,acc_std_xy_right,acc_std_yz_right,acc_std_zx_right,acc_std_pitch_right,acc_std_roll_right,acc_auc_x_right,acc_auc_y_right,acc_auc_z_right,acc_auc_xyz_right,acc_auc_xy_right,acc_auc_yz_right,acc_auc_zx_right,acc_auc_pitch_right,acc_auc_roll_right,acc_max_x_right,acc_max_y_right,acc_max_z_right,acc_max_xyz_right,acc_max_xy_right,acc_max_yz_right,acc_max_zx_right,acc_max_pitch_right,acc_max_roll_right,acc_peak_x_right,acc_peak_y_right,acc_peak_z_right,acc_peak_xyz_right,acc_peak_xy_right,acc_peak_yz_right,acc_peak_zx_right,gyro_mean_x_right,gyro_mean_y_right,gyro_mean_z_right,gyro_mean_xyz_right,gyro_mean_xy_right,gyro_mean_yz_right,gyro_mean_zx_right,gyro_std_x_right,gyro_std_y_right,gyro_std_z_right,gyro_std_xyz_right,gyro_std_xy_right,gyro_std_yz_right,gyro_std_zx_right,gyro_auc_x_right,gyro_auc_y_right,gyro_auc_z_right,gyro_auc_xyz_right,gyro_auc_xy_right,gyro_auc_yz_right,gyro_auc_zx_right,gyro_max_x_right,gyro_max_y_right,gyro_max_z_right,gyro_max_xyz_right,gyro_max_xy_right,gyro_max_yz_right,gyro_max_zx_right,gyro_peak_x_right,gyro_peak_y_right,gyro_peak_z_right,gyro_peak_xyz_right,gyro_peak_xy_right,gyro_peak_yz_right,gyro_peak_zx_right,acc_mean_x_left,acc_mean_y_left,acc_mean_z_left,acc_mean_xyz_left,acc_mean_xy_left,acc_mean_yz_left,acc_mean_zx_left,acc_mean_pitch_left,acc_mean_roll_left,acc_std_x_left,acc_std_y_left,acc_std_z_left,acc_std_xyz_left,acc_std_xy_left,acc_std_yz_left,acc_std_zx_left,acc_std_pitch_left,acc_std_roll_left,acc_auc_x_left,acc_auc_y_left,acc_auc_z_left,acc_auc_xyz_left,acc_auc_xy_left,acc_auc_yz_left,acc_auc_zx_left,acc_auc_pitch_left,acc_auc_roll_left,acc_max_x_left,acc_max_y_left,acc_max_z_left,acc_max_xyz_left,acc_max_xy_left,acc_max_yz_left,acc_max_zx_left,acc_max_pitch_left,acc_max_roll_left,acc_peak_x_left,acc_peak_y_left,acc_peak_z_left,acc_peak_xyz_left,acc_peak_xy_left,acc_peak_yz_left,acc_peak_zx_left,gyro_mean_x_left,gyro_mean_y_left,gyro_mean_z_left,gyro_mean_xyz_left,gyro_mean_xy_left,gyro_mean_yz_left,gyro_mean_zx_left,gyro_std_x_left,gyro_std_y_left,gyro_std_z_left,gyro_std_xyz_left,gyro_std_xy_left,gyro_std_yz_left,gyro_std_zx_left,gyro_auc_x_left,gyro_auc_y_left,gyro_auc_z_left,gyro_auc_xyz_left,gyro_auc_xy_left,gyro_auc_yz_left,gyro_auc_zx_left,gyro_max_x_left,gyro_max_y_left,gyro_max_z_left,gyro_max_xyz_left,gyro_max_xy_left,gyro_max_yz_left,gyro_max_zx_left,gyro_peak_x_left,gyro_peak_y_left,gyro_peak_z_left,gyro_peak_xyz_left,gyro_peak_xy_left,gyro_peak_yz_left,gyro_peak_zx_left,class
-0.092236,0.71281,0.69127,0.99735,0.71886,0.993,0.6975,19.201,83.054,0.011916,0.0083107,0.0087819,0.0062496,0.007434,0.0068434,0.0087485,1.1093,0.88504,-3.1381,24.238,23.502,33.911,24.444,33.763,23.714,652.67,2823.7,-0.071289,0.7312,0.71045,1.008,0.73685,1.0044,0.71514,21.283,84.578,10,12,12,13,12,13,13,0.83206,-0.10099,1.3326,2.1989,1.4954,1.4998,2.1177,1.5236,0.63168,0.48869,0.70683,1.0582,0.39259,0.67515,19.809,-2.1494,31.09,50.566,33.894,34.874,48.709,3.8567,0.79268,2.0732,4.0559,4.0098,2.1485,3.9046,3,8,7,6,6,9,8,-0.84543,-0.52934,0.020703,0.9978,0.9975,0.52989,0.84578,-57.937,-32.029,0.0090958,0.0056543,0.012774,0.0066763,0.006802,0.0055886,0.0089851,0.47679,0.47391,-20.284,-12.704,0.49097,23.942,23.935,12.717,20.292,-1390.3,-768.92,-0.82788,-0.51978,0.044678,1.0117,1.0116,0.54179,0.86298,-57.018,-31.309,7,8,7,7,7,8,7,-0.25745,0.60044,-0.4895,1.8554,1.6588,1.1968,1.5329,1.5677,0.8403,0.73988,0.87855,0.83802,0.61019,0.917,-6.2652,9.779,-9.2378,30.917,27.574,20.101,25.491,3.3841,1.9055,1.3872,3.8015,3.5393,2.2637,3.6574,3,5,4,4,4,4,4,0
-0.068452,-0.62257,0.5508,1.0598,0.75682,0.99202,0.72458,-2.8751,-47.951,0.38133,0.59823,0.43005,0.49551,0.56244,0.4891,0.32506,43.399,41.452,-1.7952,-17.705,15.188,29.841,21.55,27.899,20.202,-87.774,-1340.4,0.92676,0.23413,1.5769,2.245,2.065,2.0755,1.5771,67.879,58.17,9,6,7,7,7,4,9,19.961,-15.737,2.4721,141.47,138.46,87.202,98.666,118.58,95.391,25.505,60.074,61.877,45.606,70.536,444.0,-298.38,33.209,3303.3,3236.2,2008.3,2321.6,199.74,165.93,44.375,288.71,288.0,166.1,288.49,4,4,5,7,7,7,4,-0.58213,0.56953,0.36027,1.1095,0.97564,0.86551,0.81775,-38.563,39.234,0.29383,0.62686,0.41161,0.42356,0.41238,0.49636,0.20353,38.897,32.292,-8.111,8.1705,4.816,15.594,13.769,12.17,11.407,-529.92,549.31,0.181,1.853,1.171,2.2167,1.9281,2.192,1.2166,50.033,81.854,3,2,3,3,2,2,4,-7.3826,2.4932,12.572,142.84,122.04,136.89,68.205,39.212,158.33,64.057,98.738,105.85,99.416,32.105,-194.97,150.91,333.66,3753.5,3211.2,3593.1,1781.0,57.256,453.29,130.31,456.55,454.49,455.36,146.33,5,5,3,5,5,5,3,2
-0.30613,0.51939,0.79881,1.0009,0.60293,0.95289,0.8555,2.7833,66.815,0.0064869,0.0089242,0.0094623,0.0058179,0.0086454,0.006328,0.0085054,1.1169,0.39069,-13.47,22.857,35.151,44.043,26.532,41.932,37.645,122.96,2940.0,-0.29077,0.53662,0.82104,1.0113,0.61796,0.96296,0.87644,5.4818,67.653,13,11,12,14,12,13,13,0.25407,0.044715,-0.4624,1.1803,1.0413,0.66739,1.0808,1.0038,0.50739,0.31492,0.46158,0.46072,0.34512,0.4317,8.3994,1.3186,-13.613,34.309,30.196,19.27,31.56,1.5854,1.1738,0.1372,2.1777,2.1224,1.3858,1.911,9,10,8,9,9,7,9,-0.10524,-0.15128,0.96349,0.98112,0.1849,0.97532,0.96936,12.757,-27.482,0.016557,0.0071818,0.0069441,0.006405,0.0094813,0.0067506,0.0066765,6.7687,11.384,-3.0402,-4.3766,27.949,28.457,5.3474,28.29,28.118,371.95,-799.39,-0.065674,-0.13867,0.98511,1.0005,0.20129,0.99645,0.98922,26.839,-10.019,10,10,8,12,8,10,11,0.22256,0.54939,-0.027439,1.5011,1.4172,1.4125,0.51692,0.41243,1.6584,0.3948,1.0468,1.0928,1.0691,0.31624,5.5564,12.927,-0.89939,36.558,34.601,34.358,12.526,1.0518,3.8872,0.56402,3.9035,3.9016,3.8891,1.6005,9,8,8,7,7,7,7,0
0.96246,0.33512,0.067434,1.1281,1.1064,0.49972,0.9887,66.801,22.234,0.30975,0.42019,0.22305,0.28806,0.28083,0.29609,0.31148,17.726,22.295,22.176,7.3926,1.6439,25.831,25.338,11.265,22.772,1542.4,500.98,1.925,1.1626,0.50513,2.032,1.979,1.1944,1.9795,88.018,67.273,8,3,6,8,8,5,8,11.717,-7.8921,-0.97222,61.436,58.031,40.125,47.633,56.316,42.125,27.129,43.564,39.895,29.542,40.639,182.91,-94.017,3.529,1045.0,987.73,669.31,822.3,119.28,75.0,66.372,147.12,135.84,100.15,126.57,4,5,3,5,4,6,5,0.68684,-0.27349,0.54674,0.98695,0.77307,0.66117,0.92625,66.733,-6.2903,0.27725,0.21331,0.29264,0.2732,0.26342,0.25565,0.26833,16.372,31.258,19.051,-7.2169,14.778,26.9,21.165,17.809,25.358,1836.6,-106.84,1.3015,0.29321,1.0591,1.7022,1.3326,1.0971,1.678,89.907,42.716,6,6,7,5,6,6,5,44.614,-50.573,31.949,151.55,129.14,120.43,104.4,86.99,104.12,64.168,65.842,75.68,59.477,58.64,1102.9,-1093.4,696.28,3299.7,2793.9,2610.0,2313.0,170.66,164.74,148.17,273.23,271.91,218.45,170.81,3,5,1,4,2,4,5,2
-0.74224,-0.68554,-0.017223,1.2049,1.1641,0.80005,0.83727,-44.844,-35.286,0.40522,0.54766,0.30963,0.34039,0.34559,0.46976,0.32494,28.039,29.897,-23.329,-21.736,-0.13147,38.203,36.95,25.366,26.351,-1436.1,-1142.8,0.22168,0.33228,0.5415,2.0508,2.0367,2.049,1.5397,25.058,32.185,9,4,8,9,9,4,9,4.2517,-42.383,6.1148,70.739,60.002,65.209,41.503,35.215,47.525,34.581,37.403,40.393,30.43,26.327,102.86,-949.03,159.11,1590.0,1348.1,1466.7,931.82,100.12,76.296,51.677,167.4,159.23,134.16,112.67,5,6,3,7,7,7,5,-0.61187,0.4974,0.54827,1.0143,0.80851,0.79392,0.85942,-42.506,49.245,0.14486,0.19071,0.26209,0.10916,0.15226,0.12993,0.14666,16.661,9.6902,-8.678,6.8655,7.6435,14.186,11.278,11.06,12.102,-608.57,681.18,-0.242,0.837,0.887,1.236,1.232,0.99802,1.0903,1.4866,74.942,4,3,3,4,4,4,4,20.693,-39.919,-28.001,88.401,79.624,81.596,44.482,41.504,100.06,36.421,88.657,85.152,83.031,47.468,575.09,-1199.9,-745.61,2249.6,2014.0,2069.5,1171.9,121.4,253.9,19.451,322.67,315.69,307.94,150.01,4,6,4,6,7,6,4,2
-0.75391,0.25378,0.52842,1.0424,0.86656,0.66266,0.96261,-52.555,20.524,0.31235,0.30403,0.15273,0.18317,0.26149,0.13217,0.19888,26.998,34.836,-25.863,8.8418,17.929,35.65,29.729,22.56,32.906,-1786.5,713.68,-0.095703,0.58179,0.97998,1.5022,1.4443,1.0415,1.4813,34.57,64.787,7,7,6,6,7,6,6,-8.6767,-26.112,-31.742,112.33,98.124,108.59,50.473,44.951,129.95,67.08,110.09,98.4,104.31,70.69,-292.86,-741.23,-747.29,2772.4,2450.2,2694.9,1185.5,130.79,153.99,27.835,396.52,384.85,377.25,225.62,5,3,4,3,4,3,4,-0.88824,-0.50538,0.15501,1.0729,1.0474,0.5518,0.91947,-59.855,-26.923,0.10981,0.24105,0.17528,0.11897,0.12249,0.25018,0.093852,13.71,12.41,-18.509,-10.817,3.2122,22.486,21.949,11.779,19.169,-1242.7,-580.13,-0.62622,-0.076416,0.42773,1.4255,1.4231,1.0842,1.1413,-38.262,-4.3387,6,2,5,4,4,4,5,46.363,-41.122,12.199,184.84,171.88,158.14,100.95,94.248,191.49,82.982,143.13,135.41,137.92,86.093,850.98,-696.46,195.27,3255.1,3027.1,2790.3,1775.1,241.02,425.12,86.189,499.2,435.73,438.05,341.55,2,2,3,3,3,3,4,2
-0.29155,-0.73192,0.57621,1.2744,1.0505,1.0975,0.88335,-3.8704,-30.24,0.56543,0.62815,0.39455,0.4179,0.46282,0.44873,0.31482,44.176,44.217,-8.3199,-20.226,16.134,35.476,29.11,30.617,24.668,-97.187,-841.73,0.85229,0.53638,1.4907,2.6265,2.1624,2.4662,1.7432,71.322,69.026,9,6,8,8,8,7,9,-16.75,-25.158,-20.025,162.03,153.74,156.29,51.351,37.76,195.72,38.986,122.99,126.2,123.77,29.956,-397.09,-796.52,-369.53,3303.7,3131.6,3184.4,1047.2,39.451,442.15,47.607,457.68,442.5,457.34,118.21,5,3,3,3,3,3,5,0.31658,-0.26483,0.93133,1.0235,0.41777,0.96981,0.98716,63.981,-1.4052,0.090037,0.058144,0.036328,0.046819,0.083317,0.037543,0.043948,4.626,14.33,3.387,-2.836,10.23,11.19,4.4767,10.631,10.809,703.46,-19.219,0.506,-0.148,1.024,1.1259,0.6316,1.056,1.0605,75.294,26.605,2,4,3,1,3,3,1,4.7663,-14.657,-2.1723,27.335,20.445,25.921,17.616,7.1545,24.224,19.513,22.178,21.206,22.26,11.693,105.7,-305.3,-74.574,601.75,443.36,568.55,396.71,18.415,8.354,46.768,90.917,78.649,89.033,49.187,4,5,3,6,5,5,5,2
0.73868,0.33593,0.66297,1.137,0.87607,0.79571,1.0438,64.781,44.508,0.40388,0.30871,0.26457,0.35321,0.38009,0.28433,0.35226,10.339,18.206,16.196,7.7834,14.352,24.728,19.197,17.315,22.638,1424.5,978.89,1.7058,0.79712,1.1697,1.7158,1.7086,1.2272,1.713,86.704,77.809,6,5,6,5,6,6,5,22.351,36.688,8.564,93.369,87.929,67.194,58.661,51.517,73.871,26.824,39.319,42.482,53.477,17.332,396.97,515.85,159.03,1252.2,1175.1,873.39,809.85,83.598,163.69,59.162,176.53,175.69,164.59,83.617,3,2,3,4,4,3,3,1.0264,-0.25046,0.26398,1.1933,1.127,0.49323,1.1154,72.114,-9.1745,0.46478,0.37932,0.26268,0.42531,0.44678,0.31211,0.39881,12.367,25.523,24.952,-5.7509,6.3508,28.912,27.3,11.742,27.122,1747.3,-197.24,2.1116,0.40308,0.86206,2.2963,2.2656,1.4371,2.1445,87.816,46.166,6,6,6,7,7,5,6,-16.639,73.821,4.2573,200.83,187.73,184.37,90.306,80.868,193.83,71.669,114.97,115.6,114.0,59.062,-382.9,1880.6,120.12,4964.9,4641.5,4569.8,2214.2,158.8,468.57,153.83,484.54,482.46,470.71,219.71,6,6,6,5,6,6,7,2
-0.74697,0.69911,-0.00023717,1.1814,1.0653,0.85068,0.90456,-38.2,48.436,0.34623,0.31678,0.50435,0.33968,0.3598,0.33602,0.32609,29.705,14.867,-25.438,23.695,-0.24756,40.138,36.218,28.854,30.736,-1313.4,1635.6,0.14844,1.4536,1.4133,1.827,1.8267,1.5496,1.4605,66.863,79.226,9,6,9,7,7,7,9,30.324,22.925,3.8028,118.2,115.87,101.89,55.397,54.873,123.21,20.759,74.909,75.709,73.329,34.955,746.56,739.97,87.927,2881.4,2823.8,2496.7,1329.9,149.21,233.23,36.997,310.3,310.23,272.08,149.35,2,3,6,4,4,4,4,-0.34281,-0.24594,0.89,1.07,0.50926,0.95063,1.0256,-25.544,-2.4397,0.37569,0.16574,0.30737,0.28417,0.28937,0.26197,0.29545,47.937,40.375,-7.6722,-5.5029,20.699,24.687,11.526,22.036,23.706,-578.43,-34.935,0.73145,0.031494,1.6616,1.9223,0.97906,1.7777,1.8155,75.684,62.206,6,5,6,6,5,6,6,-19.78,-20.422,12.493,71.548,51.053,56.155,58.737,41.463,35.987,50.283,33.032,32.981,32.541,33.727,-246.33,-294.28,188.85,990.03,687.14,793.86,816.17,50.457,28.948,100.56,137.35,104.27,135.77,102.97,5,5,3,3,2,4,3,2
-0.93336,-0.20263,0.4431,1.4088,1.1404,0.86967,1.2787,-49.328,8.7001,0.63815,0.64227,1.0455,1.0033,0.64661,0.98428,0.95565,51.181,35.994,-26.969,-5.1305,12.994,40.59,32.567,24.919,37.285,-1427.9,285.31,0.74365,0.62451,5.103,5.8825,2.9262,5.1394,5.8507,87.319,87.819,10,5,8,7,9,7,8,-9.4469,-25.774,8.4458,110.67,104.24,97.57,46.938,53.033,112.13,29.019,65.05,69.038,64.735,38.856,-228.95,-391.62,167.92,2166.3,2031.8,1898.6,953.71,42.729,204.82,56.707,245.58,245.49,244.87,203.3,3,5,5,5,5,4,6,0.9035,-0.073833,0.3905,0.99041,0.90843,0.40039,0.98598,85.345,4.0485,0.045898,0.059597,0.049915,0.029788,0.043033,0.058796,0.030574,3.7379,2.669,9.92,-0.804,4.313,10.882,9.9732,4.4198,10.834,939.27,45.698,0.97,-0.001,0.467,1.0185,0.97021,0.49019,1.0183,89.939,8.1022,3,1,1,4,3,1,4,-2.307,2.4035,-3.3563,21.856,19.029,15.88,17.578,15.803,13.401,10.604,8.1646,7.9414,6.8317,7.5532,-66.526,50.092,-82.623,497.71,433.3,362.94,399.75,27.988,31.28,15.183,41.02,39.146,33.595,31.841,1,4,3,4,4,6,3,0
0.53947,0.56957,-0.20723,1.169,0.99364,0.87485,0.91963,55.538,43.439,0.56094,0.49696,0.5858,0.40866,0.41744,0.41898,0.35318,34.089,20.656,12.385,13.661,-5.222,27.955,23.578,21.269,21.879,1326.5,1056.6,1.4619,1.8298,1.1584,2.2118,1.8841,2.1657,1.8117,88.845,79.542,6,4,8,6,6,4,6,-73.626,32.035,61.368,175.14,153.79,119.52,140.38,121.16,97.373,55.189,71.919,75.054,47.995,79.983,-1083.0,309.77,786.43,2271.4,1992.7,1509.5,1869.9,124.95,187.35,129.68,340.09,339.61,188.21,283.84,2,2,2,2,2,2,1,0.71546,-0.31212,0.59697,1.1085,0.85178,0.73263,1.0262,66.271,-7.9468,0.3943,0.22705,0.41286,0.32672,0.29561,0.36962,0.36827,14.293,34.144,24.475,-10.562,20.604,38.061,29.14,25.176,35.279,2260.7,-249.24,1.9736,0.40698,1.7668,2.2529,2.0055,1.8131,2.2246,86.116,78.564,9,7,8,9,9,8,7,18.753,-42.585,7.2262,69.978,67.469,65.214,29.96,19.193,62.237,18.39,42.396,41.989,41.625,13.923,504.15,-1164.7,196.42,1855.3,1790.4,1729.6,791.48,49.832,64.649,45.061,157.54,154.74,149.45,57.947,6,4,6,5,6,5,5,0
-0.56283,-0.62263,0.35229,1.2857,1.1436,0.93957,0.99864,-28.914,-22.645,0.67314,0.53711,0.47748,0.34176,0.34281,0.36424,0.32484,47.535,41.286,-16.206,-17.829,10.738,37.434,33.19,27.316,29.242,-827.59,-632.47,1.3701,0.4104,1.4211,2.097,2.082,1.8467,1.8687,83.144,60.224,7,6,7,7,8,7,8,-12.652,-54.557,4.365,199.7,176.01,187.31,88.164,68.276,191.71,72.728,92.254,111.62,93.113,45.314,-342.3,-1263.7,123.58,5016.0,4418.0,4696.7,2209.4,223.02,321.05,95.335,435.35,428.11,377.65,236.64,8,5,4,7,6,8,7,-0.64417,0.57158,-0.17317,1.0646,0.91428,0.80481,0.84988,-40.612,48.408,0.31313,0.32424,0.53272,0.30409,0.31679,0.26728,0.28154,31.802,17.394,-7.35,6.3825,-2.1805,12.091,10.35,9.0897,9.7501,-440.33,536.87,-0.114,0.995,0.874,1.5133,1.3227,1.2527,1.378,14.779,80.611,3,2,3,4,3,4,4,-2.1723,-107.88,-38.633,231.94,203.41,222.39,89.113,49.723,246.33,89.815,169.67,179.23,175.6,61.767,-64.361,-2465.3,-876.62,5408.7,4750.9,5184.6,2045.0,75.671,271.83,79.268,683.2,678.58,680.97,241.43,4,4,4,5,4,5,6,2
-0.72324,-0.54047,0.27154,1.0544,0.95221,0.6841,0.88371,-47.045,-26.231,0.32994,0.20587,0.35884,0.22333,0.23826,0.25631,0.21808,24.347,18.667,-22.988,-16.501,8.2737,32.338,29.34,20.761,27.139,-1516.7,-824.75,0.64941,-0.16382,1.103,1.5133,1.3799,1.275,1.34,65.869,16.475,8,7,6,8,8,5,8,49.634,93.169,-16.428,134.96,127.49,108.67,74.936,49.34,74.908,39.634,50.334,52.183,64.838,31.673,1239.4,2346.8,-438.18,3314.0,3140.8,2677.8,1816.3,128.73,235.12,57.348,243.07,237.55,240.69,141.84,4,5,5,5,5,4,5,0.43758,-0.34192,0.56308,1.0749,0.7659,0.85442,0.91162,28.866,-11.91,0.55913,0.51556,0.42539,0.42568,0.52433,0.35182,0.3765,51.514,49.973,5.0575,-3.832,5.99,12.032,8.8127,9.4135,10.145,301.04,-118.17,1.192,0.449,1.332,1.7073,1.6146,1.3323,1.3632,72.439,61.918,2,2,4,3,3,2,3,8.4305,29.7,8.1661,123.04,113.99,79.076,90.78,110.15,95.903,37.148,89.709,93.948,71.197,71.394,214.12,717.2,235.3,3224.5,2990.1,2038.5,2427.2,286.83,281.95,67.012,308.92,303.83,294.36,287.38,5,6,5,7,5,8,7,2
-0.50047,-0.63332,-0.039185,1.1323,0.8657,0.9761,0.90066,-17.376,-32.114,0.29688,0.24464,0.73409,0.18607,0.21562,0.168,0.21712,30.739,30.797,-13.991,-17.041,-1.0015,30.618,23.444,26.319,24.382,-512.09,-849.14,0.37109,-0.040527,1.021,1.5609,1.2361,1.3526,1.231,44.285,23.854,7,5,6,9,8,7,9,102.67,-71.941,-2.4251,151.32,148.23,103.98,107.32,49.219,79.768,28.546,45.824,47.379,35.943,47.149,2253.4,-1685.2,-93.285,3333.7,3269.8,2293.1,2352.4,203.25,116.14,56.86,225.21,225.14,181.34,207.11,4,4,3,3,3,5,4,-0.45447,0.69567,0.577,1.1318,0.8985,0.97609,0.81409,-14.272,63.154,0.36394,0.3918,0.31858,0.33376,0.40101,0.33078,0.31918,33.572,14.86,-5.8875,9.82,8.16,15.701,12.319,13.852,11.115,-170.6,902.14,0.199,1.651,1.225,1.714,1.7048,1.6605,1.4512,53.448,87.17,5,3,4,4,3,5,2,24.11,7.6354,-27.809,121.19,108.84,106.54,64.43,57.948,145.56,39.785,111.1,113.61,108.84,45.129,625.92,182.35,-716.67,3216.0,2904.1,2826.5,1688.8,155.91,372.26,25.244,389.3,389.1,372.47,157.95,3,5,2,4,5,4,5,2
0.9821,0.47733,0.1295,1.2575,1.2086,0.60224,1.0893,61.647,31.728,0.53043,0.34512,0.33239,0.35101,0.34763,0.3265,0.42185,21.628,23.197,23.994,11.403,2.895,30.591,29.443,14.421,26.577,1491.5,746.53,2.2993,1.207,0.97583,2.4236,2.3149,1.3017,2.4087,89.395,88.791,9,4,7,9,9,3,8,-16.054,-2.4174,44.614,158.16,144.05,152.77,64.479,51.581,206.1,73.004,162.61,153.34,158.99,77.296,-366.36,-109.78,708.08,2810.2,2626.6,2723.7,1063.5,135.5,498.08,279.19,520.66,519.53,499.26,310.34,5,4,3,4,4,4,3,0.48911,-0.4342,0.53379,0.97726,0.7214,0.72823,0.86446,53.221,-36.035,0.38402,0.13457,0.32632,0.14955,0.26477,0.25694,0.15512,17.844,30.42,16.173,-14.144,17.65,32.177,23.684,23.929,28.551,1755.2,-1173.5,1.083,-0.16064,1.1228,1.2963,1.1931,1.2946,1.1487,71.627,23.143,9,7,7,8,9,7,8,-16.642,-3.1673,-19.361,81.357,77.157,72.992,36.734,53.813,88.179,34.403,74.48,68.35,61.035,57.8,-220.89,-122.07,-326.58,1337.1,1263.4,1218.6,577.54,95.412,180.29,1.7226,226.64,223.2,189.9,162.78,4,3,3,4,4,5,4,2
-0.62078,-0.64928,-0.43661,1.0608,0.9233,0.82694,0.81004,-33.807,-37.913,0.29322,0.30025,0.28166,0.35168,0.35932,0.30907,0.28733,23.418,19.427,-18.917,-19.743,-13.755,32.517,28.139,25.399,24.945,-1042.5,-1167.0,-0.21973,-0.25708,0.056396,1.7667,1.7267,1.5538,1.345,28.172,16.002,8,5,7,8,7,8,8,-27.51,-1.6292,-14.352,145.78,119.61,130.77,97.207,69.475,117.7,83.195,66.583,67.403,56.106,53.785,-667.67,12.47,-288.32,3421.4,2818.6,3061.5,2276.3,52.622,211.52,124.36,243.62,243.37,241.36,170.51,5,4,1,6,6,5,4,-0.59533,0.72492,-0.016,1.1753,0.9913,0.95998,0.8695,-24.534,54.053,0.1717,0.38643,0.66997,0.28468,0.25832,0.40794,0.20126,35.577,18.301,-6.527,7.701,-0.3645,12.68,10.718,10.244,9.4194,-295.64,583.32,-0.359,1.59,0.964,1.7582,1.63,1.7212,1.1816,22.772,78.381,3,2,1,3,3,2,2,9.0168,70.648,-12.53,215.17,208.4,199.46,76.812,77.466,219.82,42.219,115.11,119.57,118.15,43.306,117.68,1577.8,-288.29,4931.1,4771.8,4587.3,1740.4,111.95,434.63,77.866,447.78,440.95,441.55,162.88,2,3,5,5,4,5,7,2
-0.90162,-0.34877,-0.27741,1.0191,0.96927,0.46519,0.95468,-68.261,-15.877,0.091833,0.087504,0.14741,0.099806,0.10486,0.10495,0.089056,4.4868,6.3911,-28.002,-10.899,-8.6919,31.673,30.127,14.501,29.651,-2111.7,-495.69,-0.68408,-0.20142,0.037842,1.2599,1.213,0.61374,1.1738,-62.184,0.84541,8,5,8,9,9,10,9,-39.052,16.662,-4.2126,60.435,57.197,26.723,55.17,53.342,21.257,15.182,40.28,42.068,15.711,38.922,-1035.7,415.12,-106.96,1540.8,1457.7,675.3,1410.5,43.506,62.21,13.567,143.97,143.97,62.215,129.83,2,7,4,3,3,8,3,-0.92593,0.28387,-0.0332,1.0561,1.0174,0.39702,0.98304,-67.681,18.919,0.22749,0.28589,0.27959,0.15065,0.17125,0.28023,0.11958,28.502,20.784,-13.291,3.9755,-0.844,14.77,14.42,5.2856,13.782,-985.88,247.51,-0.212,0.732,0.897,1.4512,1.4249,1.1136,1.3092,25.799,75.681,4,1,2,4,4,1,4,51.603,8.1933,-30.863,95.766,86.405,77.585,62.87,37.308,106.67,17.628,85.916,88.615,80.605,36.775,1312.0,41.004,-794.05,2382.7,2134.5,1909.1,1607.0,153.05,353.48,-1.707,391.47,385.19,360.32,168.25,2,5,2,4,5,4,1,0
-0.59268,0.54422,0.49386,1.0333,0.90291,0.79182,0.79484,-42.336,46.17,0.23878,0.36744,0.034935,0.11042,0.14073,0.21689,0.14377,31.943,24.022,-22.805,20.82,18.718,39.358,34.458,30.049,30.343,-1618.6,1754.7,-0.064697,0.96045,0.5813,1.1929,1.0768,1.0974,1.082,11.14,86.126,5,4,7,7,5,6,6,-0.7334,-4.3095,-84.257,94.698,30.499,92.257,87.545,19.986,29.427,39.74,30.398,17.867,31.592,37.317,-36.654,-72.904,-2259.3,2501.7,771.02,2444.0,2333.5,42.729,52.454,-6.1738,128.99,66.792,127.43,128.91,3,7,1,2,4,2,2,-0.90387,-0.36426,0.043958,1.0019,0.97832,0.41769,0.92994,-67.232,-20.141,0.17501,0.087217,0.21227,0.16843,0.17433,0.10353,0.16553,5.8327,4.627,-17.181,-6.8835,0.67468,19.033,18.583,7.9031,17.679,-1279.1,-380.78,-0.50269,-0.22583,0.31494,1.2601,1.2314,0.60661,1.163,-53.614,-13.38,6,5,4,5,5,4,5,-2.7591,5.1019,0.3319,40.585,38.673,32.208,25.373,25.937,37.8,14.163,24.737,23.875,23.877,14.386,-42.332,117.76,3.0716,849.23,809.7,675.62,529.86,40.168,72.332,18.78,103.76,93.269,95.674,60.673,4,4,5,4,5,4,4,2
-0.7486,-0.39651,0.51674,1.1644,0.97857,0.75698,1.0001,-37.609,-15.463,0.36271,0.42445,0.41748,0.3141,0.24759,0.44632,0.35427,43.861,36.27,-17.291,-9.0647,11.677,26.566,22.591,17.22,22.7,-896.03,-344.8,-0.14063,0.35596,1.488,2.1336,1.5461,1.6465,2.0138,59.677,59.458,8,3,5,6,7,5,6,10.521,30.127,4.8895,153.34,144.24,106.95,114.15,113.75,108.02,52.577,60.977,61.464,58.078,46.128,216.23,498.77,61.761,2918.0,2745.5,2022.3,2194.0,166.01,200.3,101.14,259.6,256.56,216.02,183.51,3,4,5,4,4,5,4,0.52358,-0.32308,0.70433,1.1044,0.80086,0.87127,0.97004,60.134,-2.6402,0.39271,0.41582,0.32431,0.23629,0.20097,0.32407,0.27041,19.653,37.964,5.6415,-3.632,7.4885,12.027,8.8718,9.4121,10.48,647.31,-55.402,1.089,0.452,1.221,1.4065,1.1031,1.3131,1.3209,85.275,50.784,3,2,3,3,3,3,3,-19.571,40.615,-5.9324,135.19,119.95,116.38,84.767,72.393,113.4,67.5,75.781,72.173,71.006,52.302,-510.12,977.07,-152.9,3188.2,2827.8,2753.6,1987.4,112.93,215.49,116.58,255.21,227.03,228.87,189.57,5,5,4,6,5,7,6,2
