epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,343.479,0.56016,0.58855,0.96236,0.54084,0.19754,0.23337,0.16481,1.35024,2.64798,1.62634,0.000119349,0.000119349,0.000119349
130,346.129,0.53029,0.5698,0.94245,0.36138,0.21742,0.24314,0.17737,1.34868,2.68885,1.63307,0.000114273,0.000114273,0.000114273
131,348.737,0.54407,0.59771,0.94718,0.40496,0.22101,0.23855,0.17413,1.35749,2.67146,1.64358,0.000109198,0.000109198,0.000109198
132,351.406,0.56597,0.61133,0.96525,0.37711,0.23497,0.22301,0.16735,1.3643,2.71633,1.65512,0.000104123,0.000104123,0.000104123
133,354.073,0.54484,0.59938,0.94887,0.37277,0.22999,0.23184,0.16511,1.34891,2.82826,1.60574,9.90472e-05,9.90472e-05,9.90472e-05
134,356.618,0.5645,0.61571,0.95539,0.36278,0.2134,0.23581,0.16712,1.36509,2.86569,1.60422,9.39718e-05,9.39718e-05,9.39718e-05
135,359.211,0.5463,0.58943,0.94451,0.32718,0.22891,0.25386,0.18154,1.34094,2.80675,1.59104,8.88964e-05,8.88964e-05,8.88964e-05
136,362.028,0.53708,0.58473,0.94961,0.38826,0.24716,0.27875,0.20572,1.32226,2.73177,1.57191,8.3821e-05,8.3821e-05,8.3821e-05
137,364.652,0.52715,0.57549,0.95178,0.42987,0.26364,0.29153,0.22125,1.33369,2.69473,1.57034,7.87456e-05,7.87456e-05,7.87456e-05
138,367.271,0.49665,0.57309,0.94004,0.57558,0.25473,0.29085,0.22006,1.32197,2.68548,1.55528,7.36702e-05,7.36702e-05,7.36702e-05
139,369.815,0.53464,0.5864,0.94281,0.59432,0.25634,0.29526,0.21963,1.30797,2.69487,1.54356,6.85948e-05,6.85948e-05,6.85948e-05
140,372.382,0.54092,0.57654,0.93603,0.40886,0.27177,0.29507,0.21644,1.28389,2.66331,1.52285,6.35194e-05,6.35194e-05,6.35194e-05
141,382.54,0.52529,0.70255,0.92979,0.42412,0.27177,0.28774,0.21473,1.28047,2.70054,1.49536,5.8444e-05,5.8444e-05,5.8444e-05
142,387.684,0.5253,0.66062,0.91628,0.63349,0.23278,0.27544,0.21257,1.3018,2.75361,1.52509,5.33686e-05,5.33686e-05,5.33686e-05
143,392.646,0.48859,0.60593,0.90275,0.62464,0.22408,0.26517,0.20509,1.32826,2.8063,1.56712,4.82932e-05,4.82932e-05,4.82932e-05
144,395.291,0.51259,0.62787,0.90437,0.63345,0.2148,0.2464,0.18585,1.36608,2.83849,1.6065,4.32178e-05,4.32178e-05,4.32178e-05
145,398.034,0.46442,0.58728,0.88073,0.60251,0.2239,0.24076,0.17718,1.37975,2.84967,1.61672,3.81424e-05,3.81424e-05,3.81424e-05
146,402.095,0.46023,0.58665,0.8794,0.60208,0.19569,0.23292,0.17507,1.37234,2.80391,1.61978,3.3067e-05,3.3067e-05,3.3067e-05
147,404.725,0.44112,0.55803,0.87501,0.59935,0.19733,0.23189,0.17632,1.35545,2.76661,1.60823,2.79916e-05,2.79916e-05,2.79916e-05
148,407.474,0.44745,0.55048,0.87382,0.74068,0.19675,0.2301,0.17178,1.35733,2.72647,1.60888,2.29162e-05,2.29162e-05,2.29162e-05
149,410.056,0.45496,0.55279,0.88505,0.74083,0.20009,0.25048,0.18178,1.36096,2.67529,1.62134,1.78408e-05,1.78408e-05,1.78408e-05
150,412.698,0.45896,0.55118,0.86405,0.73972,0.19834,0.25287,0.18329,1.36516,2.67231,1.62438,1.27654e-05,1.27654e-05,1.27654e-05
